wine_index,type,quality,attribute,value
467,white,5,chlorides,0.051
467,white,5,free_sulfur_dioxide,44
467,white,5,total_sulfur_dioxide,148
467,white,5,density,0.9972
467,white,5,pH,3.29
467,white,5,sulphates,0.38
467,white,5,alcohol,9.3
468,red,6,fixed_acidity,7.6
468,red,6,volatile_acidity,0.4
468,red,6,citric_acid,0.29
468,red,6,residual_sugar,1.9
468,red,6,chlorides,0.078
468,red,6,free_sulfur_dioxide,29
468,red,6,total_sulfur_dioxide,66
468,red,6,density,0.9971
468,red,6,pH,3.45
468,red,6,sulphates,0.59
468,red,6,alcohol,9.5
469,white,7,fixed_acidity,7.1
469,white,7,volatile_acidity,0.26
469,white,7,citric_acid,0.34
469,white,7,residual_sugar,14.4
469,white,7,chlorides,0.067
469,white,7,free_sulfur_dioxide,35
469,white,7,total_sulfur_dioxide,189
469,white,7,density,0.9986
469,white,7,pH,3.07
469,white,7,sulphates,0.53
469,white,7,alcohol,9.1
470,red,7,fixed_acidity,6.6
470,red,7,volatile_acidity,0.56
470,red,7,citric_acid,0.14
470,red,7,residual_sugar,2.4
470,red,7,chlorides,0.064
470,red,7,free_sulfur_dioxide,13
470,red,7,total_sulfur_dioxide,29
470,red,7,density,0.99397
470,red,7,pH,3.42
470,red,7,sulphates,0.62
470,red,7,alcohol,11.7
471,red,6,fixed_acidity,7.1
471,red,6,volatile_acidity,0.59
471,red,6,citric_acid,0
471,red,6,residual_sugar,2.2
471,red,6,chlorides,0.078
471,red,6,free_sulfur_dioxide,26
471,red,6,total_sulfur_dioxide,44
471,red,6,density,0.99522
471,red,6,pH,3.42
471,red,6,sulphates,0.68
471,red,6,alcohol,10.8
472,white,7,fixed_acidity,7.5
472,white,7,volatile_acidity,0.23
472,white,7,citric_acid,0.49
472,white,7,residual_sugar,7.7
472,white,7,chlorides,0.049
472,white,7,free_sulfur_dioxide,61
472,white,7,total_sulfur_dioxide,209
472,white,7,density,0.9941
472,white,7,pH,3.14
472,white,7,sulphates,0.3
472,white,7,alcohol,11.1
473,white,6,fixed_acidity,7.6
473,white,6,volatile_acidity,0.3
473,white,6,citric_acid,0.22
473,white,6,residual_sugar,10.2
473,white,6,chlorides,0.049
473,white,6,free_sulfur_dioxide,57
473,white,6,total_sulfur_dioxide,191
473,white,6,density,0.9966
473,white,6,pH,3.08
473,white,6,sulphates,0.4
473,white,6,alcohol,9.3
474,white,6,fixed_acidity,8.2
474,white,6,volatile_acidity,0.2
474,white,6,citric_acid,0.36
474,white,6,residual_sugar,8.1
474,white,6,chlorides,0.035
474,white,6,free_sulfur_dioxide,60
474,white,6,total_sulfur_dioxide,163
474,white,6,density,0.9952
474,white,6,pH,3.05
474,white,6,sulphates,0.3
474,white,6,alcohol,10.3
475,white,6,fixed_acidity,6.8
475,white,6,volatile_acidity,0.27
475,white,6,citric_acid,0.28
475,white,6,residual_sugar,7.8
475,white,6,chlorides,0.038
475,white,6,free_sulfur_dioxide,26
475,white,6,total_sulfur_dioxide,89
475,white,6,density,0.9915
475,white,6,pH,3.24
475,white,6,sulphates,0.34
475,white,6,alcohol,12.5
476,white,6,fixed_acidity,6.3
476,white,6,volatile_acidity,0.29
476,white,6,citric_acid,0.23
476,white,6,residual_sugar,14.2
476,white,6,chlorides,0.037
476,white,6,free_sulfur_dioxide,24
476,white,6,total_sulfur_dioxide,99
476,white,6,density,0.99528
476,white,6,pH,3.08
476,white,6,sulphates,0.38
476,white,6,alcohol,10.6
477,red,5,fixed_acidity,7
477,red,5,volatile_acidity,0.57
477,red,5,citric_acid,0.02
477,red,5,residual_sugar,2
477,red,5,chlorides,0.072
477,red,5,free_sulfur_dioxide,17
477,red,5,total_sulfur_dioxide,26
477,red,5,density,0.99575
477,red,5,pH,3.36
477,red,5,sulphates,0.61
477,red,5,alcohol,10.2
478,white,7,fixed_acidity,7.4
478,white,7,volatile_acidity,0.21
478,white,7,citric_acid,0.27
478,white,7,residual_sugar,7.3
478,white,7,chlorides,0.031
478,white,7,free_sulfur_dioxide,41
478,white,7,total_sulfur_dioxide,144
478,white,7,density,0.9932
478,white,7,pH,3.15
478,white,7,sulphates,0.38
478,white,7,alcohol,11.8
479,red,6,fixed_acidity,8.8
479,red,6,volatile_acidity,0.61
479,red,6,citric_acid,0.19
479,red,6,residual_sugar,4
479,red,6,chlorides,0.094
479,red,6,free_sulfur_dioxide,30
479,red,6,total_sulfur_dioxide,69
479,red,6,density,0.99787
479,red,6,pH,3.22
479,red,6,sulphates,0.5
479,red,6,alcohol,10
480,white,7,fixed_acidity,6.5
480,white,7,volatile_acidity,0.22
480,white,7,citric_acid,0.32
480,white,7,residual_sugar,2.2
480,white,7,chlorides,0.028
480,white,7,free_sulfur_dioxide,36
480,white,7,total_sulfur_dioxide,92
480,white,7,density,0.99076
480,white,7,pH,3.27
480,white,7,sulphates,0.59
480,white,7,alcohol,11.9
481,red,5,fixed_acidity,11.3
481,red,5,volatile_acidity,0.37
481,red,5,citric_acid,0.41
481,red,5,residual_sugar,2.3
481,red,5,chlorides,0.088
481,red,5,free_sulfur_dioxide,6
481,red,5,total_sulfur_dioxide,16
481,red,5,density,0.9988
481,red,5,pH,3.09
481,red,5,sulphates,0.8
481,red,5,alcohol,9.3
482,red,6,fixed_acidity,10.4
482,red,6,volatile_acidity,0.52
482,red,6,citric_acid,0.45
482,red,6,residual_sugar,2
482,red,6,chlorides,0.08
482,red,6,free_sulfur_dioxide,6
482,red,6,total_sulfur_dioxide,13
482,red,6,density,0.99774
482,red,6,pH,3.22
482,red,6,sulphates,0.76
482,red,6,alcohol,11.4
483,white,6,fixed_acidity,6.6
483,white,6,volatile_acidity,0.24
483,white,6,citric_acid,0.27
483,white,6,residual_sugar,1.4
483,white,6,chlorides,0.057
483,white,6,free_sulfur_dioxide,33
483,white,6,total_sulfur_dioxide,152
483,white,6,density,0.9934
483,white,6,pH,3.22
483,white,6,sulphates,0.56
483,white,6,alcohol,9.5
484,red,5,fixed_acidity,9.8
484,red,5,volatile_acidity,0.88
484,red,5,citric_acid,0.25
484,red,5,residual_sugar,2.5
484,red,5,chlorides,0.104
484,red,5,free_sulfur_dioxide,35
484,red,5,total_sulfur_dioxide,155
484,red,5,density,1.001
484,red,5,pH,3.41
484,red,5,sulphates,0.67
484,red,5,alcohol,11.2
485,white,6,fixed_acidity,7
485,white,6,volatile_acidity,0.13
485,white,6,citric_acid,0.3
485,white,6,residual_sugar,5
485,white,6,chlorides,0.056
485,white,6,free_sulfur_dioxide,31
485,white,6,total_sulfur_dioxide,122
485,white,6,density,0.9945
485,white,6,pH,3.47
485,white,6,sulphates,0.42
485,white,6,alcohol,10.5
486,white,7,fixed_acidity,6.2
486,white,7,volatile_acidity,0.3
486,white,7,citric_acid,0.32
486,white,7,residual_sugar,1.7
486,white,7,chlorides,0.032
486,white,7,free_sulfur_dioxide,30
486,white,7,total_sulfur_dioxide,130
486,white,7,density,0.9911
486,white,7,pH,3.28
486,white,7,sulphates,0.41
486,white,7,alcohol,11.2
487,red,5,fixed_acidity,7.6
487,red,5,volatile_acidity,0.49
487,red,5,citric_acid,0.26
487,red,5,residual_sugar,1.6
487,red,5,chlorides,0.236
487,red,5,free_sulfur_dioxide,10
487,red,5,total_sulfur_dioxide,88
487,red,5,density,0.9968
487,red,5,pH,3.11
487,red,5,sulphates,0.8
487,red,5,alcohol,9.3
488,white,5,fixed_acidity,6.8
488,white,5,volatile_acidity,0.39
488,white,5,citric_acid,0.35
488,white,5,residual_sugar,11.6
488,white,5,chlorides,0.044
488,white,5,free_sulfur_dioxide,57
488,white,5,total_sulfur_dioxide,220
488,white,5,density,0.99775
488,white,5,pH,3.07
488,white,5,sulphates,0.53
488,white,5,alcohol,9.3
489,white,5,fixed_acidity,7.6
489,white,5,volatile_acidity,0.27
489,white,5,citric_acid,0.32
489,white,5,residual_sugar,1.2
489,white,5,chlorides,0.043
489,white,5,free_sulfur_dioxide,23
489,white,5,total_sulfur_dioxide,72
489,white,5,density,0.99236
489,white,5,pH,3.06
489,white,5,sulphates,0.68
489,white,5,alcohol,10.5
490,white,5,fixed_acidity,6.5
490,white,5,volatile_acidity,0.25
490,white,5,citric_acid,0.27
490,white,5,residual_sugar,15.2
490,white,5,chlorides,0.049
490,white,5,free_sulfur_dioxide,75
490,white,5,total_sulfur_dioxide,217
490,white,5,density,0.9972
490,white,5,pH,3.19
490,white,5,sulphates,0.39
490,white,5,alcohol,9.9
491,white,5,fixed_acidity,7.2
491,white,5,volatile_acidity,0.2
491,white,5,citric_acid,0.22
491,white,5,residual_sugar,1.6
491,white,5,chlorides,0.044
491,white,5,free_sulfur_dioxide,17
491,white,5,total_sulfur_dioxide,101
491,white,5,density,0.99471
491,white,5,pH,3.37
491,white,5,sulphates,0.53
491,white,5,alcohol,10
492,white,7,fixed_acidity,6.9
492,white,7,volatile_acidity,0.21
492,white,7,citric_acid,0.33
492,white,7,residual_sugar,1.8
492,white,7,chlorides,0.034
492,white,7,free_sulfur_dioxide,48
492,white,7,total_sulfur_dioxide,136
492,white,7,density,0.9899
492,white,7,pH,3.25
492,white,7,sulphates,0.41
492,white,7,alcohol,12.6
493,white,6,fixed_acidity,7.5
493,white,6,volatile_acidity,0.35
493,white,6,citric_acid,0.37
493,white,6,residual_sugar,2.5
493,white,6,chlorides,0.066
493,white,6,free_sulfur_dioxide,29
493,white,6,total_sulfur_dioxide,89
493,white,6,density,0.98964
493,white,6,pH,3.14
493,white,6,sulphates,0.42
493,white,6,alcohol,12.7
494,white,6,fixed_acidity,6
494,white,6,volatile_acidity,0.31
494,white,6,citric_acid,0.32
494,white,6,residual_sugar,7.4
494,white,6,chlorides,0.175
494,white,6,free_sulfur_dioxide,47
494,white,6,total_sulfur_dioxide,159
494,white,6,density,0.9952
494,white,6,pH,3.19
494,white,6,sulphates,0.5
494,white,6,alcohol,9.4
495,white,6,fixed_acidity,7.3
495,white,6,volatile_acidity,0.28
495,white,6,citric_acid,0.54
495,white,6,residual_sugar,12.9
495,white,6,chlorides,0.049
495,white,6,free_sulfur_dioxide,62
495,white,6,total_sulfur_dioxide,162.5
495,white,6,density,0.9984
495,white,6,pH,3.06
495,white,6,sulphates,0.45
495,white,6,alcohol,9.1
496,white,5,fixed_acidity,6
496,white,5,volatile_acidity,0.28
496,white,5,citric_acid,0.49
496,white,5,residual_sugar,6.8
496,white,5,chlorides,0.048
496,white,5,free_sulfur_dioxide,61
496,white,5,total_sulfur_dioxide,222
496,white,5,density,0.9953
496,white,5,pH,3.19
496,white,5,sulphates,0.47
496,white,5,alcohol,9.3
497,white,6,fixed_acidity,7.2
497,white,6,volatile_acidity,0.18
497,white,6,citric_acid,0.45
497,white,6,residual_sugar,4.4
497,white,6,chlorides,0.046
497,white,6,free_sulfur_dioxide,57
497,white,6,total_sulfur_dioxide,166
497,white,6,density,0.9943
497,white,6,pH,3.13
497,white,6,sulphates,0.62
497,white,6,alcohol,11.2
498,white,6,fixed_acidity,8.1
498,white,6,volatile_acidity,0.2
498,white,6,citric_acid,0.49
498,white,6,residual_sugar,8.1
498,white,6,chlorides,0.051
498,white,6,free_sulfur_dioxide,51
498,white,6,total_sulfur_dioxide,205
498,white,6,density,0.9954
498,white,6,pH,3.1
498,white,6,sulphates,0.52
498,white,6,alcohol,11
499,red,5,fixed_acidity,8.1
499,red,5,volatile_acidity,0.87
499,red,5,citric_acid,0
499,red,5,residual_sugar,2.2
499,red,5,chlorides,0.084
499,red,5,free_sulfur_dioxide,10
499,red,5,total_sulfur_dioxide,31
499,red,5,density,0.99656
499,red,5,pH,3.25
499,red,5,sulphates,0.5
499,red,5,alcohol,9.8
500,white,5,fixed_acidity,8.1
500,white,5,volatile_acidity,0.27
500,white,5,citric_acid,0.41
500,white,5,residual_sugar,1.45
500,white,5,chlorides,0.033
500,white,5,free_sulfur_dioxide,11
500,white,5,total_sulfur_dioxide,63
500,white,5,density,0.9908
500,white,5,pH,2.99
500,white,5,sulphates,0.56
500,white,5,alcohol,12
501,white,5,fixed_acidity,6.2
501,white,5,volatile_acidity,0.32
501,white,5,citric_acid,0.12
501,white,5,residual_sugar,4.8
501,white,5,chlorides,0.054
501,white,5,free_sulfur_dioxide,6
501,white,5,total_sulfur_dioxide,97
501,white,5,density,0.99424
501,white,5,pH,3.16
501,white,5,sulphates,0.5
501,white,5,alcohol,9.3
502,red,5,fixed_acidity,8
502,red,5,volatile_acidity,1.18
502,red,5,citric_acid,0.21
502,red,5,residual_sugar,1.9
502,red,5,chlorides,0.083
502,red,5,free_sulfur_dioxide,14
502,red,5,total_sulfur_dioxide,41
502,red,5,density,0.99532
502,red,5,pH,3.34
502,red,5,sulphates,0.47
502,red,5,alcohol,10.5
503,white,5,fixed_acidity,6.4
503,white,5,volatile_acidity,0.34
503,white,5,citric_acid,0.1
503,white,5,residual_sugar,1.1
503,white,5,chlorides,0.048
503,white,5,free_sulfur_dioxide,19
503,white,5,total_sulfur_dioxide,84
503,white,5,density,0.9927
503,white,5,pH,3.21
503,white,5,sulphates,0.38
503,white,5,alcohol,9.8
504,white,6,fixed_acidity,7
504,white,6,volatile_acidity,0.13
504,white,6,citric_acid,0.37
504,white,6,residual_sugar,12.85
504,white,6,chlorides,0.042
504,white,6,free_sulfur_dioxide,36
504,white,6,total_sulfur_dioxide,105
504,white,6,density,0.99581
504,white,6,pH,3.05
504,white,6,sulphates,0.55
504,white,6,alcohol,10.7
505,white,6,fixed_acidity,7
505,white,6,volatile_acidity,0.25
505,white,6,citric_acid,0.32
505,white,6,residual_sugar,9
505,white,6,chlorides,0.046
505,white,6,free_sulfur_dioxide,56
505,white,6,total_sulfur_dioxide,245
505,white,6,density,0.9955
505,white,6,pH,3.25
505,white,6,sulphates,0.5
505,white,6,alcohol,10.4
506,red,5,fixed_acidity,10
506,red,5,volatile_acidity,0.69
506,red,5,citric_acid,0.11
506,red,5,residual_sugar,1.4
506,red,5,chlorides,0.084
506,red,5,free_sulfur_dioxide,8
506,red,5,total_sulfur_dioxide,24
506,red,5,density,0.99578
506,red,5,pH,2.88
506,red,5,sulphates,0.47
506,red,5,alcohol,9.7
507,white,5,fixed_acidity,6.8
507,white,5,volatile_acidity,0.31
507,white,5,citric_acid,0.09
507,white,5,residual_sugar,1.4
507,white,5,chlorides,0.04
507,white,5,free_sulfur_dioxide,56
507,white,5,total_sulfur_dioxide,145
507,white,5,density,0.9922
507,white,5,pH,3.19
507,white,5,sulphates,0.46
507,white,5,alcohol,10
508,white,5,fixed_acidity,6
508,white,5,volatile_acidity,0.28
508,white,5,citric_acid,0.22
508,white,5,residual_sugar,12.15
508,white,5,chlorides,0.048
508,white,5,free_sulfur_dioxide,42
508,white,5,total_sulfur_dioxide,163
508,white,5,density,0.9957
508,white,5,pH,3.2
508,white,5,sulphates,0.46
508,white,5,alcohol,10.1
509,white,7,fixed_acidity,8.6
509,white,7,volatile_acidity,0.2
509,white,7,citric_acid,0.42
509,white,7,residual_sugar,1.5
509,white,7,chlorides,0.041
509,white,7,free_sulfur_dioxide,35
509,white,7,total_sulfur_dioxide,125
509,white,7,density,0.9925
509,white,7,pH,3.11
509,white,7,sulphates,0.49
509,white,7,alcohol,11.4
510,red,7,fixed_acidity,7.5
510,red,7,volatile_acidity,0.52
510,red,7,citric_acid,0.16
510,red,7,residual_sugar,1.9
510,red,7,chlorides,0.085
510,red,7,free_sulfur_dioxide,12
510,red,7,total_sulfur_dioxide,35
510,red,7,density,0.9968
510,red,7,pH,3.38
510,red,7,sulphates,0.62
510,red,7,alcohol,9.5
511,white,5,fixed_acidity,6.9
511,white,5,volatile_acidity,0.29
511,white,5,citric_acid,0.23
511,white,5,residual_sugar,8.6
511,white,5,chlorides,0.056
511,white,5,free_sulfur_dioxide,56
511,white,5,total_sulfur_dioxide,215
511,white,5,density,0.9967
511,white,5,pH,3.17
511,white,5,sulphates,0.44
511,white,5,alcohol,8.8
512,white,6,fixed_acidity,6.5
512,white,6,volatile_acidity,0.41
512,white,6,citric_acid,0.24
512,white,6,residual_sugar,14
512,white,6,chlorides,0.048
512,white,6,free_sulfur_dioxide,24
512,white,6,total_sulfur_dioxide,113
512,white,6,density,0.9982
512,white,6,pH,3.44
512,white,6,sulphates,0.53
512,white,6,alcohol,9.8
513,red,6,fixed_acidity,7.5
513,red,6,volatile_acidity,0.52
513,red,6,citric_acid,0.42
513,red,6,residual_sugar,2.3
513,red,6,chlorides,0.087
513,red,6,free_sulfur_dioxide,8
513,red,6,total_sulfur_dioxide,38
513,red,6,density,0.9972
513,red,6,pH,3.58
513,red,6,sulphates,0.61
513,red,6,alcohol,10.5
514,red,5,fixed_acidity,9
514,red,5,volatile_acidity,0.69
514,red,5,citric_acid,0
514,red,5,residual_sugar,2.4
514,red,5,chlorides,0.088
514,red,5,free_sulfur_dioxide,19
514,red,5,total_sulfur_dioxide,38
514,red,5,density,0.999
514,red,5,pH,3.35
514,red,5,sulphates,0.6
514,red,5,alcohol,9.3
515,white,5,fixed_acidity,6.4
515,white,5,volatile_acidity,0.22
515,white,5,citric_acid,0.31
515,white,5,residual_sugar,13.9
515,white,5,chlorides,0.04
515,white,5,free_sulfur_dioxide,57
515,white,5,total_sulfur_dioxide,135
515,white,5,density,0.99672
515,white,5,pH,3.21
515,white,5,sulphates,0.38
515,white,5,alcohol,10.7
516,white,6,fixed_acidity,6.1
516,white,6,volatile_acidity,0.19
516,white,6,citric_acid,0.37
516,white,6,residual_sugar,2.6
516,white,6,chlorides,0.041
516,white,6,free_sulfur_dioxide,24
516,white,6,total_sulfur_dioxide,99
516,white,6,density,0.99153
516,white,6,pH,3.18
516,white,6,sulphates,0.5
516,white,6,alcohol,10.9
517,white,8,fixed_acidity,7.3
517,white,8,volatile_acidity,0.19
517,white,8,citric_acid,0.27
517,white,8,residual_sugar,13.9
517,white,8,chlorides,0.057
517,white,8,free_sulfur_dioxide,45
517,white,8,total_sulfur_dioxide,155
517,white,8,density,0.99807
517,white,8,pH,2.94
517,white,8,sulphates,0.41
517,white,8,alcohol,8.8
518,red,7,fixed_acidity,8.9
518,red,7,volatile_acidity,0.28
518,red,7,citric_acid,0.45
518,red,7,residual_sugar,1.7
518,red,7,chlorides,0.067
518,red,7,free_sulfur_dioxide,7
518,red,7,total_sulfur_dioxide,12
518,red,7,density,0.99354
518,red,7,pH,3.25
518,red,7,sulphates,0.55
518,red,7,alcohol,12.3
519,white,6,fixed_acidity,7
519,white,6,volatile_acidity,0.27
519,white,6,citric_acid,0.36
519,white,6,residual_sugar,20.7
519,white,6,chlorides,0.045
519,white,6,free_sulfur_dioxide,45
519,white,6,total_sulfur_dioxide,170
519,white,6,density,1.001
519,white,6,pH,3
519,white,6,sulphates,0.45
519,white,6,alcohol,8.8
520,white,5,fixed_acidity,5.2
520,white,5,volatile_acidity,0.22
520,white,5,citric_acid,0.46
520,white,5,residual_sugar,6.2
520,white,5,chlorides,0.066
520,white,5,free_sulfur_dioxide,41
520,white,5,total_sulfur_dioxide,187
520,white,5,density,0.99362
520,white,5,pH,3.19
520,white,5,sulphates,0.42
520,white,5,alcohol,9.73333333333333
521,white,5,fixed_acidity,7.4
521,white,5,volatile_acidity,0.26
521,white,5,citric_acid,0.37
521,white,5,residual_sugar,9.4
521,white,5,chlorides,0.047
521,white,5,free_sulfur_dioxide,42
521,white,5,total_sulfur_dioxide,147
521,white,5,density,0.9982
521,white,5,pH,3.46
521,white,5,sulphates,0.72
521,white,5,alcohol,10
522,red,5,fixed_acidity,6.5
522,red,5,volatile_acidity,0.46
522,red,5,citric_acid,0.14
522,red,5,residual_sugar,2.4
522,red,5,chlorides,0.114
522,red,5,free_sulfur_dioxide,9
522,red,5,total_sulfur_dioxide,37
522,red,5,density,0.99732
522,red,5,pH,3.66
522,red,5,sulphates,0.65
522,red,5,alcohol,9.8
523,white,6,fixed_acidity,5.6
523,white,6,volatile_acidity,0.23
523,white,6,citric_acid,0.25
523,white,6,residual_sugar,8
523,white,6,chlorides,0.043
523,white,6,free_sulfur_dioxide,31
523,white,6,total_sulfur_dioxide,101
523,white,6,density,0.99429
523,white,6,pH,3.19
523,white,6,sulphates,0.42
523,white,6,alcohol,10.4
524,white,7,fixed_acidity,6.1
524,white,7,volatile_acidity,0.24
524,white,7,citric_acid,0.26
524,white,7,residual_sugar,1.7
524,white,7,chlorides,0.033
524,white,7,free_sulfur_dioxide,61
524,white,7,total_sulfur_dioxide,134
524,white,7,density,0.9903
524,white,7,pH,3.19
524,white,7,sulphates,0.81
524,white,7,alcohol,11.9
525,white,7,fixed_acidity,7.2
525,white,7,volatile_acidity,0.32
525,white,7,citric_acid,0.24
525,white,7,residual_sugar,5.6
525,white,7,chlorides,0.033
525,white,7,free_sulfur_dioxide,23
525,white,7,total_sulfur_dioxide,120
525,white,7,density,0.99334
525,white,7,pH,2.92
525,white,7,sulphates,0.66
525,white,7,alcohol,10.3
526,white,6,fixed_acidity,6.6
526,white,6,volatile_acidity,0.23
526,white,6,citric_acid,0.3
526,white,6,residual_sugar,14.9
526,white,6,chlorides,0.051
526,white,6,free_sulfur_dioxide,33
526,white,6,total_sulfur_dioxide,118
526,white,6,density,0.99835
526,white,6,pH,3.04
526,white,6,sulphates,0.54
526,white,6,alcohol,9
527,red,6,fixed_acidity,9.3
527,red,6,volatile_acidity,0.36
527,red,6,citric_acid,0.39
527,red,6,residual_sugar,1.5
527,red,6,chlorides,0.08
527,red,6,free_sulfur_dioxide,41
527,red,6,total_sulfur_dioxide,55
527,red,6,density,0.99652
527,red,6,pH,3.47
527,red,6,sulphates,0.73
527,red,6,alcohol,10.9
528,white,5,fixed_acidity,6.9
528,white,5,volatile_acidity,0.34
528,white,5,citric_acid,0.74
528,white,5,residual_sugar,11.2
528,white,5,chlorides,0.069
528,white,5,free_sulfur_dioxide,44
528,white,5,total_sulfur_dioxide,150
528,white,5,density,0.9968
528,white,5,pH,3
528,white,5,sulphates,0.81
528,white,5,alcohol,9.2
529,white,6,fixed_acidity,7.6
529,white,6,volatile_acidity,0.27
529,white,6,citric_acid,0.52
529,white,6,residual_sugar,3.2
529,white,6,chlorides,0.043
529,white,6,free_sulfur_dioxide,28
529,white,6,total_sulfur_dioxide,152
529,white,6,density,0.99129
529,white,6,pH,3.02
529,white,6,sulphates,0.53
529,white,6,alcohol,11.4
530,white,6,fixed_acidity,7.1
530,white,6,volatile_acidity,0.25
530,white,6,citric_acid,0.31
530,white,6,residual_sugar,2.3
530,white,6,chlorides,0.05
530,white,6,free_sulfur_dioxide,32
530,white,6,total_sulfur_dioxide,156
530,white,6,density,0.9914
530,white,6,pH,3.14
530,white,6,sulphates,0.51
530,white,6,alcohol,11.4
531,white,6,fixed_acidity,7.3
531,white,6,volatile_acidity,0.26
531,white,6,citric_acid,0.36
531,white,6,residual_sugar,5.2
531,white,6,chlorides,0.04
531,white,6,free_sulfur_dioxide,31
531,white,6,total_sulfur_dioxide,141
531,white,6,density,0.9931
531,white,6,pH,3.16
